segment_id,highway_name,segment_length_m,pronghorn_overlap_high_use,pronghorn_overlap_stopover,elk_overlap_high_use,elk_overlap_stopover,meters_to_pronghorn_highway,meters_to_pronghorn_stopover,meters_to_elk_highway,meters_to_elk_stopover
10899,I 040                       0,160.98,0,0,0,0,226017.96,236024.7,200480.33,204566.53
10900,I 040,160.98,0,0,0,0,226025.93,236033.65,200487.98,204574.08
10906,SB040                       04,160.89,0,0,0,0,13295.23,17345.22,8634.77,12526.07
10972,SB040                        0,160.96,0,0,0,0,177876.51,186174.54,153587.38,157681.06
10973,SB040                       00,160.96,0,0,0,0,177876.51,186174.54,153587.38,157681.06
11047,S 260                       0,160.9,0,0,0,0,63188.43,67075.58,61103.78,61612.31
11048,S 260,160.9,0,0,0,0,63188.43,67075.58,61103.78,61612.32
11099,SB040                       01,160.93,0,0,0,0,71164.77,79026.13,48415.92,52193.44
11123,SB040                        8,160.85,0,0,0,0,155905.47,158714.52,148383.02,154741.53
11141,SB040                       08,160.85,0,0,0,0,155905.47,158714.52,148383.02,154741.53
11162,SB040                       07,160.85,0,0,0,0,140797.37,143581.82,133241.43,139593.81
11190,SB040                        1,160.93,0,0,0,0,71164.77,79026.13,48415.92,52193.44
11197,SB040                        7,160.85,0,0,0,0,140797.37,143581.82,133241.43,139593.81
11226,SB040                        4,160.89,0,0,0,0,13333.09,17379.15,8671.96,12562.77
11252,I 040                       0,160.98,0,0,0,0,225858.92,235866.51,200321.05,204407.17
11253,I 040,160.98,0,0,0,0,225866.88,235875.46,200328.7,204414.71
11258,SB040                       04,160.89,0,0,0,0,13440.07,17475.14,8777.18,12666.54
11320,SB040                       00,160.96,0,0,0,0,177751.16,186044.28,153467.27,157560.56
11321,SB040                        0,160.96,0,0,0,0,177751.16,186044.28,153467.27,157560.56
11380,S 260,160.9,0,0,0,0,63308.51,67211.97,61246.38,61754.45
11386,S 260                       0,160.9,0,0,0,0,63308.51,67211.97,61246.38,61754.45
11414,SB040                        1,160.93,0,0,0,0,71005.41,78870.9,48255.28,52032.53
11425,SB040                        7,160.85,0,0,0,0,140954.75,143738.3,133397.44,139749.39
11454,SB040                       08,160.85,0,0,0,0,155934.02,158739.46,148406.15,154763.09
11455,SB040                       07,160.85,0,0,0,0,140954.75,143738.3,133397.44,139749.39
11481,SB040                        8,160.85,0,0,0,0,155934.02,158739.46,148406.15,154763.09
11541,SB040                       01,160.93,0,0,0,0,71005.41,78870.9,48255.28,52032.53
11569,SB040                        4,160.89,0,0,0,0,13478.18,17509.41,8814.7,12703.54
11598,I 040                       0,160.98,0,0,0,0,225699.85,235708.3,200161.74,204247.78
11599,I 040,160.98,0,0,0,0,225707.83,235717.26,200169.4,204255.34
11605,SB040                       04,160.89,0,0,0,0,13587.7,17608.98,8922.8,12810.24
11669,SB040                        0,160.96,0,0,0,0,177625.81,185914.01,153347.19,157440.08
11670,SB040                       00,160.96,0,0,0,0,177625.81,185914.01,153347.19,157440.08
11727,S 260,160.9,0,0,0,0,63428.43,67348.2,61388.84,61896.44
11730,S 260                       0,160.9,0,0,0,0,63428.43,67348.2,61388.84,61896.44
11760,SB040                        4,160.89,0,0,0,0,13627.63,17645.89,8962.33,12849.34
11787,SB040                       08,160.85,0,0,0,0,155986.71,158788.67,148453.65,154809.06
11831,SB040                       07,160.85,0,0,0,0,141112.25,143895.28,133554.14,139905.81
11869,SB040                        8,160.85,0,0,0,0,155986.71,158788.67,148453.65,154809.06
11904,SB040                        7,160.85,0,0,0,0,141112.25,143895.28,133554.14,139905.81
11912,SB040                        1,160.93,0,0,0,0,70846.18,78715.91,48094.6,51871.61
11917,SB040                       01,160.93,0,0,0,0,70846.18,78715.91,48094.6,51871.61
11945,I 040                       0,160.98,0,0,0,0,225540.78,235550.08,200002.43,204088.4
11946,I 040,160.98,0,0,0,0,225548.78,235559.07,200010.11,204095.98
11952,SB040                       04,160.89,0,0,0,0,13742.6,17753.77,9076.44,12962.46
12002,SB040                       00,160.96,0,0,0,0,177500.54,185783.81,153227.2,157319.69
12003,SB040                        0,160.96,0,0,0,0,177500.54,185783.81,153227.2,157319.69
12063,S 260                       0,160.9,0,0,0,0,63548.89,67484.82,61531.64,62038.78
12064,S 260,160.9,0,0,0,0,63548.89,67484.82,61531.64,62038.78
12089,SB040                        4,160.89,0,0,0,0,13783.62,17792.44,9117.2,13002.88
12155,SB040                       08,160.85,0,0,0,0,156055.35,158853.98,148517.29,154871.23
12159,SB040                       07,160.85,0,0,0,0,141227.16,144012.41,133672.3,140024.9
12195,SB040                        8,160.85,0,0,0,0,156055.35,158853.98,148517.29,154871.23
12203,SB040                        7,160.85,0,0,0,0,141227.16,144012.41,133672.3,140024.9
12223,SB040                        1,160.93,0,0,0,0,70686.97,78560.97,47933.92,51710.69
12236,SB040                       01,160.93,0,0,0,0,70686.97,78560.97,47933.92,51710.69
12269,I 040                       0,160.98,0,0,0,0,225381.86,235392.04,199843.26,203929.15
12270,I 040,160.98,0,0,0,0,225389.87,235401.04,199850.95,203936.74
12276,SB040                       04,160.89,0,0,0,0,13897.96,17899.31,9230.68,13115.26
12324,SB040                        0,160.96,0,0,0,0,177378.56,185656.69,153110.7,157202.78
12325,SB040                       00,160.96,0,0,0,0,177378.56,185656.69,153110.7,157202.78
12384,S 260                       0,160.9,0,0,0,0,63665.5,67617.56,61670.6,62177.27
12397,S 260,160.9,0,0,0,0,63669.95,67621.88,61674.81,62181.5
12420,SB040                        4,160.89,0,0,0,0,13937.93,17936.29,9270.31,13154.43
12424,SB040                       01,160.93,0,0,0,0,70527.65,78405.84,47773.28,51549.78
12440,SB040                       07,160.85,0,0,0,0,141222.52,144011.68,133673.48,140027.8
12499,SB040                        1,160.93,0,0,0,0,70527.65,78405.84,47773.28,51549.78
12535,SB040                       08,160.85,0,0,0,0,156124.65,158919.95,148581.63,154934.08
12557,SB040                        7,160.85,0,0,0,0,141222.52,144011.68,133673.48,140027.8
12558,SB040                        8,160.85,0,0,0,0,156124.65,158919.95,148581.63,154934.08
12591,I 040                       0,160.98,0,0,0,0,225223.05,235234.14,199684.19,203770.0
12592,I 040,160.98,0,0,0,0,225231.07,235243.14,199691.89,203777.6
12598,SB040                       04,160.89,0,0,0,0,14048.61,18037.64,9379.95,13262.57
12651,SB040                       00,160.96,0,0,0,0,177266.04,185538.52,153004.18,157095.81
12652,SB040                        0,160.96,0,0,0,0,177266.04,185538.52,153004.18,157095.81
12730,S 260,160.9,0,0,0,0,63790.66,67758.63,61817.71,62323.94
12733,S 260                       0,160.9,0,0,0,0,63764.93,67734.48,61794.53,62300.67
12746,SB040                        1,160.93,0,0,0,0,70368.38,78250.82,47612.63,51388.87
12755,SB040                       08,160.85,0,0,0,0,156192.57,158984.52,148644.56,154995.53
12875,SB040                       01,160.93,0,0,0,0,70368.38,78250.82,47612.63,51388.87
12881,SB040                        8,160.85,0,0,0,0,156192.57,158984.52,148644.56,154995.53
12882,SB040                        7,55.2,0,0,0,0,141198.31,143990.14,133653.25,140008.74
12885,SB040                       07,55.17,0,0,0,0,141198.32,143990.14,133653.25,140008.74
12895,SB040                        4,160.89,0,0,0,0,14086.89,18072.23,9417.84,13299.84
12917,I 040                       0,160.98,0,0,0,0,225064.24,235076.24,199525.13,203610.86
12918,I 040,160.98,0,0,0,0,225072.27,235085.25,199532.84,203618.46
12925,SB040                       04,160.89,0,0,0,0,14192.07,18166.02,9521.85,13401.88
12981,SB040                        0,160.96,0,0,0,0,177162.29,185428.68,152906.85,156997.99
12982,SB040                       00,160.96,0,0,0,0,177162.29,185428.68,152906.85,156997.99
13051,S 260,160.9,0,0,0,0,63911.53,67895.47,61960.68,62466.45
13052,S 260                       0,160.9,0,0,0,0,63877.33,67864.46,61931.45,62437.08
13133,SB040                        1,160.93,0,0,0,0,70209.12,78095.82,47451.97,51227.95
13136,SB040                       08,160.85,0,0,0,0,156261.42,159050.03,148708.45,155057.92
13147,SB040                        8,160.85,0,0,0,0,156261.42,159050.03,148708.45,155057.92
13164,SB040                       01,160.93,0,0,0,0,70209.12,78095.82,47451.97,51227.95
13223,SB040                        4,160.89,0,0,0,0,14228.64,18198.34,9558.01,13437.28
13242,I 040                       0,160.98,0,0,0,0,224905.44,234918.34,199366.07,203451.72
13243,I 040,160.98,0,0,0,0,224913.47,234927.36,199373.79,203459.33
13248,SB040                       04,160.89,0,0,0,0,14331.06,18288.52,9659.35,13536.34
13304,SB040                       00,160.96,0,0,0,0,177060.44,185320.65,152811.51,156902.16
13305,SB040                        0,160.96,0,0,0,0,177060.44,185320.65,152811.51,156902.16
13362,S 260,160.9,0,0,0,0,64032.54,68032.39,62103.73,62609.04
13380,S 260                       0,160.9,0,0,0,0,63989.93,67994.57,62068.5,62573.6
13407,SB040                       01,160.93,0,0,0,0,70049.89,77940.89,47291.31,51067.04
13435,SB040                        8,160.85,0,0,0,0,156330.87,159116.15,148772.96,155120.94
13467,SB040                       08,160.85,0,0,0,0,156330.87,159116.15,148772.96,155120.94
13477,SB040                        1,160.93,0,0,0,0,70049.89,77940.89,47291.31,51067.04
13536,SB040                        4,160.89,0,0,0,0,14367.34,18320.45,9695.27,13571.44
13563,I 040                       0,160.98,0,0,0,0,224746.64,234760.45,199207.02,203292.58
13564,I 040,160.98,0,0,0,0,224754.68,234769.48,199214.74,203300.2
13569,SB040                       04,160.89,0,0,0,0,14469.8,18410.69,9796.83,13670.6
13624,SB040                        0,160.96,0,0,0,0,176958.66,185212.69,152716.27,156806.42
13625,SB040                       00,160.96,0,0,0,0,176958.66,185212.69,152716.27,156806.42
13674,S 260,160.9,0,0,0,0,64153.82,68169.49,62246.91,62751.78
13675,S 260                       0,160.9,0,0,0,0,64102.75,68124.81,62205.65,62710.23
13711,SB040                        8,160.85,0,0,0,0,156399.9,159181.84,148837.04,155183.52
13749,SB040                        4,160.89,0,0,0,0,14506.2,18442.77,9832.94,13705.84
13758,SB040                        1,160.93,0,0,0,0,69891.01,77786.55,47130.62,50906.17
13785,SB040                       08,160.85,0,0,0,0,156399.9,159181.84,148837.04,155183.52
13832,SB040                       01,160.93,0,0,0,0,69891.01,77786.55,47130.62,50906.17
13874,I 040                       0,160.98,0,0,0,0,224587.85,234602.56,199047.97,203133.45
13875,I 040,160.98,0,0,0,0,224595.89,234611.6,199055.7,203141.07
13880,SB040                       04,160.89,0,0,0,0,14609.0,18533.46,9935.03,13805.43
13936,SB040                        0,160.96,0,0,0,0,176856.91,185104.74,152621.07,156710.72
13937,SB040                       00,160.96,0,0,0,0,176856.91,185104.74,152621.07,156710.72
13992,S 260                       0,160.9,0,0,0,0,64215.77,68255.19,62342.92,62846.98
13994,S 260,160.9,0,0,0,0,64275.35,68306.75,62390.24,62894.65
14052,SB040                        8,160.85,0,0,0,0,156469.41,159248.02,148901.64,155246.61
14082,SB040                        1,160.93,0,0,0,0,69746.68,77651.52,46976.5,50753.71
14116,SB040                       01,160.93,0,0,0,0,69746.68,77651.52,46976.5,50753.71
14153,SB040                       08,160.85,0,0,0,0,156469.41,159248.02,148901.64,155246.61
14162,SB040                        4,160.89,0,0,0,0,14645.52,18565.69,9971.32,13840.82
14187,I 040                       0,160.98,0,0,0,0,224429.06,234444.68,198888.92,202974.32
14188,I 040,160.98,0,0,0,0,224437.11,234453.72,198896.66,202981.94
14193,SB040                       04,160.89,0,0,0,0,14748.65,18656.81,10073.9,13940.83
14253,SB040                       00,160.96,0,0,0,0,176755.23,184996.86,152525.97,156615.12
14254,SB040                        0,160.96,0,0,0,0,176755.23,184996.86,152525.97,156615.12
14307,S 260,160.9,0,0,0,0,64397.1,68444.15,62533.69,63037.65
14324,S 260                       0,160.9,0,0,0,0,64328.99,68385.69,62480.31,62983.85
14339,SB040                        4,160.89,0,0,0,0,14785.28,18689.2,10110.36,13976.36
14354,SB040                        1,160.93,0,0,0,0,69661.42,77583.76,46866.55,50648.95
14426,SB040                       08,160.85,0,0,0,0,156539.09,159314.36,148966.4,155309.87
14449,SB040                       01,160.93,0,0,0,0,69661.42,77583.76,46866.55,50648.95
14451,SB040                        8,160.85,0,0,0,0,156539.09,159314.36,148966.4,155309.87
14503,I 040                       0,160.98,0,0,0,0,224270.27,234286.8,198729.88,202815.19
14504,I 040,160.98,0,0,0,0,224278.32,234295.84,198737.61,202822.81
14508,SB040                       04,160.89,0,0,0,0,14888.76,18780.77,10213.45,14076.79
14567,SB040                        0,160.96,0,0,0,0,176653.64,184889.06,152430.98,156519.62
14568,SB040                       00,160.96,0,0,0,0,176653.64,184889.06,152430.98,156519.62
14623,S 260,160.9,0,0,0,0,64519.61,68582.12,62677.63,63181.14
14630,S 260                       0,160.9,0,0,0,0,64443.89,68517.53,62618.87,63121.91
14654,SB040                        4,160.89,0,0,0,0,14925.51,18813.33,10250.09,14112.48
14657,SB040                       08,160.85,0,0,0,0,156608.73,159380.66,149031.13,155373.09
14676,SB040                       01,160.93,0,0,0,0,69660.56,77603.13,46833.91,50623.39
14703,SB040                        1,160.93,0,0,0,0,69660.56,77603.13,46833.91,50623.39
14775,SB040                        8,160.85,0,0,0,0,156608.73,159380.66,149031.13,155373.09
14813,I 040                       0,160.98,0,0,0,0,224111.48,234128.93,198570.84,202656.06
14814,I 040,160.98,0,0,0,0,224119.53,234137.97,198578.57,202663.69
14817,SB040                       04,160.89,0,0,0,0,15029.31,18905.33,10353.65,14213.31
14881,SB040                        0,160.96,0,0,0,0,176551.99,184781.18,152335.95,156424.08
14882,SB040                       00,160.96,0,0,0,0,176551.99,184781.18,152335.95,156424.08
14932,S 260,160.9,0,0,0,0,64647.6,68724.33,62825.19,63328.31
14955,S 260                       0,160.9,0,0,0,0,64564.17,68653.69,62761.23,63263.81
14963,SB040                        4,160.89,0,0,0,0,15065.93,18938.03,10390.45,14249.13
14965,SB040                       01,160.93,0,0,0,0,69700.74,77662.93,46842.0,50638.79
14985,SB040                        1,160.93,0,0,0,0,69700.74,77662.93,46842.0,50638.79
14987,SB040                        6,97.05,0,0,0,0,107257.56,110099.46,99800.15,106191.11
15052,SB040                        8,160.85,0,0,0,0,156678.33,159446.93,149095.85,155436.28
15066,SB040                       08,160.85,0,0,0,0,156678.33,159446.93,149095.85,155436.28
15122,I 040                       0,160.98,0,0,0,0,223952.72,233971.09,198411.82,202496.96
15123,I 040,160.98,0,0,0,0,223960.83,233980.19,198419.6,202504.64
15126,SB040                       04,160.89,0,0,0,0,15168.21,19029.37,10493.62,14349.43
15175,SB040                        6,127.53,0,0,0,0,107279.19,110117.47,99816.12,106205.62
15189,SB040                        0,160.96,0,0,0,0,176450.62,184673.58,152241.23,156328.85
15190,SB040                       00,160.96,0,0,0,0,176450.62,184673.58,152241.23,156328.85
15242,S 260                       0,160.9,0,0,0,0,64690.17,68794.34,62907.48,63409.64
15267,S 260,160.9,0,0,0,0,64784.07,68872.86,62978.01,63480.82
15318,SB040                       01,160.93,0,0,0,0,69752.48,77733.7,46862.32,50666.3
15340,SB040                        8,160.85,0,0,0,0,156748.73,159514.0,149161.37,155500.28
15360,SB040                       08,160.85,0,0,0,0,156748.73,159514.0,149161.37,155500.28
15407,SB040                        1,160.93,0,0,0,0,69752.48,77733.7,46862.32,50666.3
15410,SB040                        4,160.89,0,0,0,0,15203.2,19060.19,10528.97,14383.66
15427,I 040                       0,160.98,0,0,0,0,223794.05,233813.35,198252.88,202337.94
15428,I 040,160.98,0,0,0,0,223802.49,233822.85,198260.99,202345.93
15431,SB040                       04,160.89,0,0,0,0,15291.26,19134.57,10618.36,14469.22
15490,SB040                       00,160.96,0,0,0,0,176349.39,184566.1,152146.67,156233.77
15491,SB040                        0,160.96,0,0,0,0,176349.39,184566.1,152146.67,156233.77
15551,S 260                       0,160.9,0,0,0,0,64821.5,68939.06,63057.18,63558.98
15567,S 260,160.9,0,0,0,0,64927.34,69026.12,63134.57,63637.15
15631,SB040                        1,160.93,0,0,0,0,69820.53,77819.76,46900.13,50711.09
15634,SB040                        8,160.85,0,0,0,0,156819.06,159581.0,149226.83,155564.22
15648,SB040                       08,160.85,0,0,0,0,156819.06,159581.0,149226.83,155564.22
15681,SB040                       01,160.93,0,0,0,0,69820.53,77819.76,46900.13,50711.09
